2008,01,09,KEY,Sell,100
2009,03,20,KEY,Buy,100
2008,01,09,KEY,Sell,100
2009,03,30,KEY,Buy,100
2008,01,09,KEY,Sell,100
2009,04,06,KEY,Buy,100
2008,01,09,KEY,Sell,100
2009,04,20,KEY,Buy,100
2008,01,09,KEY,Sell,100
2009,03,05,KIM,Buy,100
2008,01,09,KIM,Sell,100
2009,03,16,KIM,Buy,100
2008,01,09,KIM,Sell,100
2009,03,20,KIM,Buy,100
2008,01,09,KIM,Sell,100
2009,03,24,KIM,Buy,100
2008,01,09,KIM,Sell,100
2009,03,27,KIM,Buy,100
2008,01,09,KIM,Sell,100
2008,11,19,KMX,Buy,100
2008,01,09,KMX,Sell,100
2008,12,15,KMX,Buy,100
2008,01,09,KMX,Sell,100
2008,12,19,KMX,Buy,100
2008,01,09,KMX,Sell,100
2009,01,12,KMX,Buy,100
2008,01,09,KMX,Sell,100
2009,01,20,KMX,Buy,100
2008,01,09,KMX,Sell,100
2008,10,23,LEN,Buy,100
2008,01,09,LEN,Sell,100
2008,11,07,LEN,Buy,100
2008,01,09,LEN,Sell,100
2009,01,14,LEN,Buy,100
2008,01,09,LEN,Sell,100
2009,01,30,LEN,Buy,100
2008,01,09,LEN,Sell,100
2009,02,04,LEN,Buy,100
2008,01,09,LEN,Sell,100
2009,02,10,LEN,Buy,100
2008,01,09,LEN,Sell,100
2009,03,16,LEN,Buy,100
2008,01,09,LEN,Sell,100
2009,03,31,LEN,Buy,100
2008,01,09,LEN,Sell,100
2009,04,14,LEN,Buy,100
2008,01,09,LEN,Sell,100
2009,04,20,LEN,Buy,100
2008,01,09,LEN,Sell,100
2009,04,22,LEN,Buy,100
2008,01,09,LEN,Sell,100
2009,06,12,LEN,Buy,100
2008,01,09,LEN,Sell,100
2008,11,19,LNC,Buy,100
2008,01,09,LNC,Sell,100
2009,03,02,LNC,Buy,100
2008,01,09,LNC,Sell,100
2009,03,20,LNC,Buy,100
2008,01,09,LNC,Sell,100
2009,03,30,LNC,Buy,100
2008,01,09,LNC,Sell,100
2008,11,19,LTD,Buy,100
2008,01,09,LTD,Sell,100
2008,12,01,LTD,Buy,100
2008,01,09,LTD,Sell,100
2009,01,30,LTD,Buy,100
2008,01,09,LTD,Sell,100
2009,02,17,LTD,Buy,100
2008,01,09,LTD,Sell,100
2009,02,26,LTD,Buy,100
2008,01,09,LTD,Sell,100
2009,03,16,LTD,Buy,100
2008,01,09,LTD,Sell,100
2008,11,20,LUV,Buy,100
2008,01,09,LUV,Sell,100
2008,12,01,LUV,Buy,100
2008,01,09,LUV,Sell,100
2008,12,10,LUV,Buy,100
2008,01,09,LUV,Sell,100
2008,12,22,LUV,Buy,100
2008,01,09,LUV,Sell,100
2009,01,14,LUV,Buy,100
2008,01,09,LUV,Sell,100
2009,01,26,LUV,Buy,100
2008,01,09,LUV,Sell,100
2008,11,14,M,Buy,100
2008,01,09,M,Sell,100
2009,02,18,M,Buy,100
2008,01,09,M,Sell,100
2009,02,26,M,Buy,100
2008,01,09,M,Sell,100
2009,03,16,M,Buy,100
2008,01,09,M,Sell,100
2008,11,12,MAS,Buy,100
2008,01,09,MAS,Sell,100
2008,11,14,MAS,Buy,100
2008,01,09,MAS,Sell,100
2008,11,19,MAS,Buy,100
2008,01,09,MAS,Sell,100
2009,01,30,MAS,Buy,100
2008,01,09,MAS,Sell,100
2009,02,05,MAS,Buy,100
2008,01,09,MAS,Sell,100
2009,02,10,MAS,Buy,100
2008,01,09,MAS,Sell,100
2009,04,13,MAS,Buy,100
2008,01,09,MAS,Sell,100
2009,04,20,MAS,Buy,100
2008,01,09,MAS,Sell,100
2008,01,17,MSI,Buy,100
2008,01,09,MSI,Sell,100
2008,06,10,MU,Buy,100
2008,01,09,MU,Sell,100
2009,09,11,MU,Buy,100
2008,01,09,MU,Sell,100
2009,10,01,MU,Buy,100
2008,01,09,MU,Sell,100
2009,10,16,MU,Buy,100
2008,01,09,MU,Sell,100
2009,10,21,MU,Buy,100
2008,01,09,MU,Sell,100
2009,03,03,MWV,Buy,100
2008,01,09,MWV,Sell,100
2009,03,05,MWV,Buy,100
2008,01,09,MWV,Sell,100
2008,10,08,MYL,Buy,100
2008,01,09,MYL,Sell,100
2008,10,15,MYL,Buy,100
2008,01,09,MYL,Sell,100
2008,10,20,MYL,Buy,100
2008,01,09,MYL,Sell,100
2008,11,19,MYL,Buy,100
2008,01,09,MYL,Sell,100
2009,03,03,NI,Buy,100
2008,01,09,NI,Sell,100
2009,03,05,NI,Buy,100
2008,01,09,NI,Sell,100
2008,10,06,NVDA,Buy,100
2008,01,09,NVDA,Sell,100
2008,10,14,NVDA,Buy,100
2008,01,09,NVDA,Sell,100
2008,11,06,NVDA,Buy,100
2008,01,09,NVDA,Sell,100
2008,11,11,NVDA,Buy,100
2008,01,09,NVDA,Sell,100
2008,12,23,NVDA,Buy,100
2008,01,09,NVDA,Sell,100
2009,01,09,NVDA,Buy,100
2008,01,09,NVDA,Sell,100
2009,01,30,NVDA,Buy,100
2008,01,09,NVDA,Sell,100
2009,02,17,NVDA,Buy,100
2008,01,09,NVDA,Sell,100
2009,02,19,NVDA,Buy,100
2008,01,09,NVDA,Sell,100
2009,03,02,NVDA,Buy,100
2008,01,09,NVDA,Sell,100
2009,02,04,NWL,Buy,100
2008,01,09,NWL,Sell,100
2009,02,10,NWL,Buy,100
2008,01,09,NWL,Sell,100
2008,10,27,NWSA,Buy,100
2008,01,09,NWSA,Sell,100
2008,11,11,NWSA,Buy,100
2008,01,09,NWSA,Sell,100
2008,12,12,NWSA,Buy,100
2008,01,09,NWSA,Sell,100
2009,01,20,NWSA,Buy,100
2008,01,09,NWSA,Sell,100
2009,04,20,NWSA,Buy,100
2008,01,09,NWSA,Sell,100
2009,08,19,PCS,Buy,100
2008,01,09,PCS,Sell,100
2009,08,31,PCS,Buy,100
2008,01,09,PCS,Sell,100
2009,10,13,PCS,Buy,100
2008,01,09,PCS,Sell,100
2009,02,27,PFG,Buy,100
2008,01,09,PFG,Sell,100
2009,03,13,PFG,Buy,100
2008,01,09,PFG,Sell,100
2009,03,19,PFG,Buy,100
2008,01,09,PFG,Sell,100
2009,03,30,PFG,Buy,100
2008,01,09,PFG,Sell,100
2008,11,20,PHM,Buy,100
2008,01,09,PHM,Sell,100
2009,03,06,PHM,Buy,100
2008,01,09,PHM,Sell,100
2009,07,08,PHM,Buy,100
2008,01,09,PHM,Sell,100
2008,07,14,RF,Buy,100
2008,01,09,RF,Sell,100
2008,10,09,RF,Buy,100
2008,01,09,RF,Sell,100
2008,11,20,RF,Buy,100
2008,01,09,RF,Sell,100
2008,12,29,RF,Buy,100
2008,01,09,RF,Sell,100
2009,01,07,RF,Buy,100
2008,01,09,RF,Sell,100
2008,11,20,RHT,Buy,100
2008,01,09,RHT,Sell,100
2009,02,27,RRD,Buy,100
2008,01,09,RRD,Sell,100
2009,03,24,RRD,Buy,100
2008,01,09,RRD,Sell,100
2009,03,27,RRD,Buy,100
2008,01,09,RRD,Sell,100
2008,02,29,S,Buy,100
2008,01,09,S,Sell,100
2008,04,30,S,Buy,100
2008,01,09,S,Sell,100
2008,05,02,S,Buy,100
2008,01,09,S,Sell,100
2008,06,20,S,Buy,100
